customer_id,total_freq,total_points,points,transaction_date,interval,upper,lower,median,upper-cutoff,lower-cutoff,normal_freq,outlier_freq,normal/abnormal,mean_freq,mean_initial_freq,|fisrt_1_round,fisrt_2_round,fisrt_3_round,fisrt_4_round,fisrt_5_round,fisrt_6_round,fisrt_7_round,fisrt_8_round,fisrt_9_round,fisrt_10_round|,|first_1_round_first_10_percent_freq,first_1_round_first_25_percent_freq,first_1_round_first_50_percent_freq,first_1_round_first_75_percent_freq,first_2_round_first_10_percent_freq,first_2_round_first_25_percent_freq,first_2_round_first_50_percent_freq,first_2_round_first_75_percent_freq,first_3_round_first_10_percent_freq,first_3_round_first_25_percent_freq,first_3_round_first_50_percent_freq,first_3_round_first_75_percent_freq,first_4_round_first_10_percent_freq,first_4_round_first_25_percent_freq,first_4_round_first_50_percent_freq,first_4_round_first_75_percent_freq,first_5_round_first_10_percent_freq,first_5_round_first_25_percent_freq,first_5_round_first_50_percent_freq,first_5_round_first_75_percent_freq,first_6_round_first_10_percent_freq,first_6_round_first_25_percent_freq,first_6_round_first_50_percent_freq,first_6_round_first_75_percent_freq,first_7_round_first_10_percent_freq,first_7_round_first_25_percent_freq,first_7_round_first_50_percent_freq,first_7_round_first_75_percent_freq,first_8_round_first_10_percent_freq,first_8_round_first_25_percent_freq,first_8_round_first_50_percent_freq,first_8_round_first_75_percent_freq,first_9_round_first_10_percent_freq,first_9_round_first_25_percent_freq,first_9_round_first_50_percent_freq,first_9_round_first_75_percent_freq,first_10_round_first_10_percent_freq,first_10_round_first_25_percent_freq,first_10_round_first_50_percent_freq,first_10_round_first_75_percent_freq|,current_day,days_to_last_transaction,discrepancy,tag
9000,1,3,3,8/9/2015,NA,NA,NA,26.86979167,30,4,NA,NA,0vs1,NA,14.48869088,|16.4570727719,13.39079229,12.95263158,11.30141287,10.70474517,9.693227092,8.810154525,9.0625,9.887671233,9.05230769231|,|1.0,4,11,35,1,3,9,28,1,4,9,25.5,1,3,8,22,1,3,7,20,1,3,7,18.5,1,3,6.5,14.25,1,3,6.5,16,1,3,7,19,1,2,7,17.0|,5/5/2016,270,17.63522399,potential_churn
8346,6,11,1;1;1;2;3;3,8/6/2015;9/4/2015;10/7/2015;11/21/2015;3/27/2016;4/9/2016,29;33;45;127;13,89.52779585,0,49.4,30,4,29;33;45;13,127,4vs1,30,14.48869088,|16.4570727719,13.39079229,12.95263158,11.30141287,10.70474517,9.693227092,8.810154525,9.0625,9.887671233,9.05230769231|,|1.0,4,11,35,1,3,9,28,1,4,9,25.5,1,3,8,22,1,3,7,20,1,3,7,18.5,1,3,6.5,14.25,1,3,6.5,16,1,3,7,19,1,2,7,17.0|,5/5/2016,26,-0.133333333,normal
9034,1,1,1,8/9/2015,NA,NA,NA,26.86979167,30,4,NA,NA,0vs1,NA,14.48869088,|16.4570727719,13.39079229,12.95263158,11.30141287,10.70474517,9.693227092,8.810154525,9.0625,9.887671233,9.05230769231|,|1.0,4,11,35,1,3,9,28,1,4,9,25.5,1,3,8,22,1,3,7,20,1,3,7,18.5,1,3,6.5,14.25,1,3,6.5,16,1,3,7,19,1,2,7,17.0|,5/5/2016,270,17.63522399,potential_churn
9035,1,1,1,8/9/2015,NA,NA,NA,26.86979167,30,4,NA,NA,0vs1,NA,14.48869088,|16.4570727719,13.39079229,12.95263158,11.30141287,10.70474517,9.693227092,8.810154525,9.0625,9.887671233,9.05230769231|,|1.0,4,11,35,1,3,9,28,1,4,9,25.5,1,3,8,22,1,3,7,20,1,3,7,18.5,1,3,6.5,14.25,1,3,6.5,16,1,3,7,19,1,2,7,17.0|,5/5/2016,270,17.63522399,potential_churn
12564,10,13,1;1;1;1;1;2;2;1;2;1,8/26/2015;10/13/2015;10/23/2015;10/27/2015;10/28/2015;11/7/2015;11/17/2015;12/2/2015;3/25/2016;5/1/2016,48;10;4;1;10;10;15;114;37,61.53241469,0,27.66666667,30,4,48;10;4;1;10;10;15;37,114,8vs1,16.875,14.48869088,|16.4570727719,13.39079229,12.95263158,11.30141287,10.70474517,9.693227092,8.810154525,9.0625,9.887671233,9.05230769231|,|1.0,4,11,35,1,3,9,28,1,4,9,25.5,1,3,8,22,1,3,7,20,1,3,7,18.5,1,3,6.5,14.25,1,3,6.5,16,1,3,7,19,1,2,7,17.0|,5/5/2016,4,-0.762962963,normal
35751,7,12,2;1;2;2;2;2;1,11/2/2015;11/3/2015;11/4/2015;11/5/2015;11/6/2015;11/9/2015;4/16/2016,1;1;1;1;3;159,86.40525894,0,27.66666667,30,4,1;1;1;1;3,159,5vs1,1.4,14.48869088,|16.4570727719,13.39079229,12.95263158,11.30141287,10.70474517,9.693227092,8.810154525,9.0625,9.887671233,9.05230769231|,|1.0,4,11,35,1,3,9,28,1,4,9,25.5,1,3,8,22,1,3,7,20,1,3,7,18.5,1,3,6.5,14.25,1,3,6.5,16,1,3,7,19,1,2,7,17.0|,5/5/2016,19,12.57142857,normal
9041,1,2,2,8/9/2015,NA,NA,NA,26.86979167,30,4,NA,NA,0vs1,NA,14.48869088,|16.4570727719,13.39079229,12.95263158,11.30141287,10.70474517,9.693227092,8.810154525,9.0625,9.887671233,9.05230769231|,|1.0,4,11,35,1,3,9,28,1,4,9,25.5,1,3,8,22,1,3,7,20,1,3,7,18.5,1,3,6.5,14.25,1,3,6.5,16,1,3,7,19,1,2,7,17.0|,5/5/2016,270,17.63522399,potential_churn
9103,1,1,1,8/9/2015,NA,NA,NA,26.86979167,30,4,NA,NA,0vs1,NA,14.48869088,|16.4570727719,13.39079229,12.95263158,11.30141287,10.70474517,9.693227092,8.810154525,9.0625,9.887671233,9.05230769231|,|1.0,4,11,35,1,3,9,28,1,4,9,25.5,1,3,8,22,1,3,7,20,1,3,7,18.5,1,3,6.5,14.25,1,3,6.5,16,1,3,7,19,1,2,7,17.0|,5/5/2016,270,17.63522399,potential_churn
24450,1,2,2,4/23/2016,NA,NA,NA,26.86979167,30,4,NA,NA,1vs0,NA,14.48869088,|16.4570727719,13.39079229,12.95263158,11.30141287,10.70474517,9.693227092,8.810154525,9.0625,9.887671233,9.05230769231|,|1.0,4,11,35,1,3,9,28,1,4,9,25.5,1,3,8,22,1,3,7,20,1,3,7,18.5,1,3,6.5,14.25,1,3,6.5,16,1,3,7,19,1,2,7,17.0|,5/5/2016,12,-0.171767823,normal
174319,1,1,1,4/27/2016,NA,NA,NA,26.86979167,30,4,NA,NA,1vs0,NA,14.48869088,|16.4570727719,13.39079229,12.95263158,11.30141287,10.70474517,9.693227092,8.810154525,9.0625,9.887671233,9.05230769231|,|1.0,4,11,35,1,3,9,28,1,4,9,25.5,1,3,8,22,1,3,7,20,1,3,7,18.5,1,3,6.5,14.25,1,3,6.5,16,1,3,7,19,1,2,7,17.0|,5/5/2016,8,-0.447845215,normal
9066,1,3,3,8/9/2015,NA,NA,NA,26.86979167,30,4,NA,NA,0vs1,NA,14.48869088,|16.4570727719,13.39079229,12.95263158,11.30141287,10.70474517,9.693227092,8.810154525,9.0625,9.887671233,9.05230769231|,|1.0,4,11,35,1,3,9,28,1,4,9,25.5,1,3,8,22,1,3,7,20,1,3,7,18.5,1,3,6.5,14.25,1,3,6.5,16,1,3,7,19,1,2,7,17.0|,5/5/2016,270,17.63522399,potential_churn
9085,1,1,1,8/9/2015,NA,NA,NA,26.86979167,30,4,NA,NA,0vs1,NA,14.48869088,|16.4570727719,13.39079229,12.95263158,11.30141287,10.70474517,9.693227092,8.810154525,9.0625,9.887671233,9.05230769231|,|1.0,4,11,35,1,3,9,28,1,4,9,25.5,1,3,8,22,1,3,7,20,1,3,7,18.5,1,3,6.5,14.25,1,3,6.5,16,1,3,7,19,1,2,7,17.0|,5/5/2016,270,17.63522399,potential_churn
114000,3,7,1;1;5,3/9/2016;3/30/2016;4/30/2016,21;31,69.99877224,0,26.86979167,30,4,21;31,NA,2vs0,NA,14.48869088,|16.4570727719,13.39079229,12.95263158,11.30141287,10.70474517,9.693227092,8.810154525,9.0625,9.887671233,9.05230769231|,|1.0,4,11,35,1,3,9,28,1,4,9,25.5,1,3,8,22,1,3,7,20,1,3,7,18.5,1,3,6.5,14.25,1,3,6.5,16,1,3,7,19,1,2,7,17.0|,5/5/2016,5,-0.654903259,normal
8864,1,4,4,8/8/2015,NA,NA,NA,26.86979167,30,4,NA,NA,0vs1,NA,14.48869088,|16.4570727719,13.39079229,12.95263158,11.30141287,10.70474517,9.693227092,8.810154525,9.0625,9.887671233,9.05230769231|,|1.0,4,11,35,1,3,9,28,1,4,9,25.5,1,3,8,22,1,3,7,20,1,3,7,18.5,1,3,6.5,14.25,1,3,6.5,16,1,3,7,19,1,2,7,17.0|,5/5/2016,271,17.70424334,potential_churn
4352,2,2,1;1,7/14/2015;8/8/2015,25,69.99877224,0,26.86979167,30,4,25,NA,1vs0,NA,14.48869088,|16.4570727719,13.39079229,12.95263158,11.30141287,10.70474517,9.693227092,8.810154525,9.0625,9.887671233,9.05230769231|,|1.0,4,11,35,1,3,9,28,1,4,9,25.5,1,3,8,22,1,3,7,20,1,3,7,18.5,1,3,6.5,14.25,1,3,6.5,16,1,3,7,19,1,2,7,17.0|,5/5/2016,271,17.70424334,potential_churn
7142,2,2,1;1,7/31/2015;8/8/2015,8,69.99877224,0,26.86979167,30,4,8,NA,1vs0,NA,14.48869088,|16.4570727719,13.39079229,12.95263158,11.30141287,10.70474517,9.693227092,8.810154525,9.0625,9.887671233,9.05230769231|,|1.0,4,11,35,1,3,9,28,1,4,9,25.5,1,3,8,22,1,3,7,20,1,3,7,18.5,1,3,6.5,14.25,1,3,6.5,16,1,3,7,19,1,2,7,17.0|,5/5/2016,271,17.70424334,potential_churn
832,3,6,2;2;2,5/24/2015;8/1/2015;8/8/2015,69;7,69.99877224,0,26.86979167,30,4,69;7,NA,2vs0,NA,14.48869088,|16.4570727719,13.39079229,12.95263158,11.30141287,10.70474517,9.693227092,8.810154525,9.0625,9.887671233,9.05230769231|,|1.0,4,11,35,1,3,9,28,1,4,9,25.5,1,3,8,22,1,3,7,20,1,3,7,18.5,1,3,6.5,14.25,1,3,6.5,16,1,3,7,19,1,2,7,17.0|,5/5/2016,271,17.70424334,potential_churn
8897,1,2,2,8/8/2015,NA,NA,NA,26.86979167,30,4,NA,NA,0vs1,NA,14.48869088,|16.4570727719,13.39079229,12.95263158,11.30141287,10.70474517,9.693227092,8.810154525,9.0625,9.887671233,9.05230769231|,|1.0,4,11,35,1,3,9,28,1,4,9,25.5,1,3,8,22,1,3,7,20,1,3,7,18.5,1,3,6.5,14.25,1,3,6.5,16,1,3,7,19,1,2,7,17.0|,5/5/2016,271,17.70424334,potential_churn
8894,1,2,2,8/8/2015,NA,NA,NA,26.86979167,30,4,NA,NA,0vs1,NA,14.48869088,|16.4570727719,13.39079229,12.95263158,11.30141287,10.70474517,9.693227092,8.810154525,9.0625,9.887671233,9.05230769231|,|1.0,4,11,35,1,3,9,28,1,4,9,25.5,1,3,8,22,1,3,7,20,1,3,7,18.5,1,3,6.5,14.25,1,3,6.5,16,1,3,7,19,1,2,7,17.0|,5/5/2016,271,17.70424334,potential_churn
3964,12,23,2;2;2;2;2;1;3;2;2;2;2;1,7/13/2015;7/29/2015;8/6/2015;10/19/2015;1/26/2016;3/3/2016;3/11/2016;3/17/2016;3/24/2016;3/30/2016;3/31/2016;4/14/2016,16;8;74;99;37;8;6;7;6;1;14,55.87300113,0,25.09090909,30,4,16;8;37;8;6;7;6;1;14,74;99,9vs2,11.44444444,14.48869088,|16.4570727719,13.39079229,12.95263158,11.30141287,10.70474517,9.693227092,8.810154525,9.0625,9.887671233,9.05230769231|,|1.0,4,11,35,1,3,9,28,1,4,9,25.5,1,3,8,22,1,3,7,20,1,3,7,18.5,1,3,6.5,14.25,1,3,6.5,16,1,3,7,19,1,2,7,17.0|,5/5/2016,21,0.834951456,normal
104438,2,3,2;1,2/19/2016;4/15/2016,56,69.99877224,0,26.86979167,30,4,56,NA,1vs0,NA,14.48869088,|16.4570727719,13.39079229,12.95263158,11.30141287,10.70474517,9.693227092,8.810154525,9.0625,9.887671233,9.05230769231|,|1.0,4,11,35,1,3,9,28,1,4,9,25.5,1,3,8,22,1,3,7,20,1,3,7,18.5,1,3,6.5,14.25,1,3,6.5,16,1,3,7,19,1,2,7,17.0|,5/5/2016,20,0.380386962,normal
238,32,40,1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;1;1;3;1;1;1;1;1;1;3;1;2;1;1;2;1;1,4/25/2015;4/26/2015;5/2/2015;5/16/2015;6/7/2015;6/13/2015;6/20/2015;7/10/2015;7/19/2015;7/20/2015;8/27/2015;10/31/2015;11/7/2015;11/21/2015;12/5/2015;12/19/2015;12/20/2015;12/26/2015;12/31/2015;1/15/2016;1/21/2016;1/31/2016;2/2/2016;2/5/2016;2/15/2016;2/27/2016;3/19/2016;3/26/2016;4/3/2016;4/4/2016;4/9/2016;4/16/2016,1;6;14;22;6;7;20;9;1;38;65;7;14;14;14;1;6;5;15;6;10;2;3;10;12;21;7;8;1;5;7,23.94365044,0,11.51612903,30,4,1;6;14;22;6;7;20;9;1;7;14;14;14;1;6;5;15;6;10;2;3;10;12;21;7;8;1;5;7,38;65,29vs2,8.75862069,14.48869088,|16.4570727719,13.39079229,12.95263158,11.30141287,10.70474517,9.693227092,8.810154525,9.0625,9.887671233,9.05230769231|,|1.0,4,11,35,1,3,9,28,1,4,9,25.5,1,3,8,22,1,3,7,20,1,3,7,18.5,1,3,6.5,14.25,1,3,6.5,16,1,3,7,19,1,2,7,17.0|,5/5/2016,19,1.169291339,normal
8893,1,1,1,8/8/2015,NA,NA,NA,26.86979167,30,4,NA,NA,0vs1,NA,14.48869088,|16.4570727719,13.39079229,12.95263158,11.30141287,10.70474517,9.693227092,8.810154525,9.0625,9.887671233,9.05230769231|,|1.0,4,11,35,1,3,9,28,1,4,9,25.5,1,3,8,22,1,3,7,20,1,3,7,18.5,1,3,6.5,14.25,1,3,6.5,16,1,3,7,19,1,2,7,17.0|,5/5/2016,271,17.70424334,potential_churn
715,4,4,1;1;1;1,5/19/2015;5/27/2015;6/5/2015;8/8/2015,8;9;64,69.99877224,0,26.86979167,30,4,8;9;64,NA,3vs0,NA,14.48869088,|16.4570727719,13.39079229,12.95263158,11.30141287,10.70474517,9.693227092,8.810154525,9.0625,9.887671233,9.05230769231|,|1.0,4,11,35,1,3,9,28,1,4,9,25.5,1,3,8,22,1,3,7,20,1,3,7,18.5,1,3,6.5,14.25,1,3,6.5,16,1,3,7,19,1,2,7,17.0|,5/5/2016,271,17.70424334,potential_churn
8967,1,3,3,8/8/2015,NA,NA,NA,26.86979167,30,4,NA,NA,0vs1,NA,14.48869088,|16.4570727719,13.39079229,12.95263158,11.30141287,10.70474517,9.693227092,8.810154525,9.0625,9.887671233,9.05230769231|,|1.0,4,11,35,1,3,9,28,1,4,9,25.5,1,3,8,22,1,3,7,20,1,3,7,18.5,1,3,6.5,14.25,1,3,6.5,16,1,3,7,19,1,2,7,17.0|,5/5/2016,271,17.70424334,potential_churn
8701,1,1,1,8/7/2015,NA,NA,NA,26.86979167,30,4,NA,NA,0vs1,NA,14.48869088,|16.4570727719,13.39079229,12.95263158,11.30141287,10.70474517,9.693227092,8.810154525,9.0625,9.887671233,9.05230769231|,|1.0,4,11,35,1,3,9,28,1,4,9,25.5,1,3,8,22,1,3,7,20,1,3,7,18.5,1,3,6.5,14.25,1,3,6.5,16,1,3,7,19,1,2,7,17.0|,5/5/2016,272,17.77326269,potential_churn
8727,1,2,2,8/7/2015,NA,NA,NA,26.86979167,30,4,NA,NA,0vs1,NA,14.48869088,|16.4570727719,13.39079229,12.95263158,11.30141287,10.70474517,9.693227092,8.810154525,9.0625,9.887671233,9.05230769231|,|1.0,4,11,35,1,3,9,28,1,4,9,25.5,1,3,8,22,1,3,7,20,1,3,7,18.5,1,3,6.5,14.25,1,3,6.5,16,1,3,7,19,1,2,7,17.0|,5/5/2016,272,17.77326269,potential_churn
8573,1,1,1,8/7/2015,NA,NA,NA,26.86979167,30,4,NA,NA,0vs1,NA,14.48869088,|16.4570727719,13.39079229,12.95263158,11.30141287,10.70474517,9.693227092,8.810154525,9.0625,9.887671233,9.05230769231|,|1.0,4,11,35,1,3,9,28,1,4,9,25.5,1,3,8,22,1,3,7,20,1,3,7,18.5,1,3,6.5,14.25,1,3,6.5,16,1,3,7,19,1,2,7,17.0|,5/5/2016,272,17.77326269,potential_churn
325,2,3,1;2,4/30/2015;8/7/2015,99,69.99877224,0,26.86979167,30,4,99,NA,0vs1,NA,14.48869088,|16.4570727719,13.39079229,12.95263158,11.30141287,10.70474517,9.693227092,8.810154525,9.0625,9.887671233,9.05230769231|,|1.0,4,11,35,1,3,9,28,1,4,9,25.5,1,3,8,22,1,3,7,20,1,3,7,18.5,1,3,6.5,14.25,1,3,6.5,16,1,3,7,19,1,2,7,17.0|,5/5/2016,272,17.77326269,potential_churn
8478,1,2,2,8/6/2015,NA,NA,NA,26.86979167,30,4,NA,NA,0vs1,NA,14.48869088,|16.4570727719,13.39079229,12.95263158,11.30141287,10.70474517,9.693227092,8.810154525,9.0625,9.887671233,9.05230769231|,|1.0,4,11,35,1,3,9,28,1,4,9,25.5,1,3,8,22,1,3,7,20,1,3,7,18.5,1,3,6.5,14.25,1,3,6.5,16,1,3,7,19,1,2,7,17.0|,5/5/2016,273,17.84228204,potential_churn
32750,3,3,1;1;1,10/27/2015;4/3/2016;4/30/2016,159;27,69.99877224,0,26.86979167,30,4,159;27,NA,1vs1,NA,14.48869088,|16.4570727719,13.39079229,12.95263158,11.30141287,10.70474517,9.693227092,8.810154525,9.0625,9.887671233,9.05230769231|,|1.0,4,11,35,1,3,9,28,1,4,9,25.5,1,3,8,22,1,3,7,20,1,3,7,18.5,1,3,6.5,14.25,1,3,6.5,16,1,3,7,19,1,2,7,17.0|,5/5/2016,5,-0.654903259,normal
7112,2,3,2;1,7/31/2015;8/6/2015,6,69.99877224,0,26.86979167,30,4,6,NA,1vs0,NA,14.48869088,|16.4570727719,13.39079229,12.95263158,11.30141287,10.70474517,9.693227092,8.810154525,9.0625,9.887671233,9.05230769231|,|1.0,4,11,35,1,3,9,28,1,4,9,25.5,1,3,8,22,1,3,7,20,1,3,7,18.5,1,3,6.5,14.25,1,3,6.5,16,1,3,7,19,1,2,7,17.0|,5/5/2016,273,17.84228204,potential_churn
8228,2,2,1;1,8/5/2015;8/6/2015,1,69.99877224,0,26.86979167,30,4,1,NA,1vs0,NA,14.48869088,|16.4570727719,13.39079229,12.95263158,11.30141287,10.70474517,9.693227092,8.810154525,9.0625,9.887671233,9.05230769231|,|1.0,4,11,35,1,3,9,28,1,4,9,25.5,1,3,8,22,1,3,7,20,1,3,7,18.5,1,3,6.5,14.25,1,3,6.5,16,1,3,7,19,1,2,7,17.0|,5/5/2016,273,17.84228204,potential_churn
5995,2,2,1;1,7/25/2015;8/5/2015,11,69.99877224,0,26.86979167,30,4,11,NA,1vs0,NA,14.48869088,|16.4570727719,13.39079229,12.95263158,11.30141287,10.70474517,9.693227092,8.810154525,9.0625,9.887671233,9.05230769231|,|1.0,4,11,35,1,3,9,28,1,4,9,25.5,1,3,8,22,1,3,7,20,1,3,7,18.5,1,3,6.5,14.25,1,3,6.5,16,1,3,7,19,1,2,7,17.0|,5/5/2016,274,17.91130139,potential_churn
8154,1,1,1,8/5/2015,NA,NA,NA,26.86979167,30,4,NA,NA,0vs1,NA,14.48869088,|16.4570727719,13.39079229,12.95263158,11.30141287,10.70474517,9.693227092,8.810154525,9.0625,9.887671233,9.05230769231|,|1.0,4,11,35,1,3,9,28,1,4,9,25.5,1,3,8,22,1,3,7,20,1,3,7,18.5,1,3,6.5,14.25,1,3,6.5,16,1,3,7,19,1,2,7,17.0|,5/5/2016,274,17.91130139,potential_churn
8074,1,2,2,8/5/2015,NA,NA,NA,26.86979167,30,4,NA,NA,0vs1,NA,14.48869088,|16.4570727719,13.39079229,12.95263158,11.30141287,10.70474517,9.693227092,8.810154525,9.0625,9.887671233,9.05230769231|,|1.0,4,11,35,1,3,9,28,1,4,9,25.5,1,3,8,22,1,3,7,20,1,3,7,18.5,1,3,6.5,14.25,1,3,6.5,16,1,3,7,19,1,2,7,17.0|,5/5/2016,274,17.91130139,potential_churn
8230,1,2,2,8/5/2015,NA,NA,NA,26.86979167,30,4,NA,NA,0vs1,NA,14.48869088,|16.4570727719,13.39079229,12.95263158,11.30141287,10.70474517,9.693227092,8.810154525,9.0625,9.887671233,9.05230769231|,|1.0,4,11,35,1,3,9,28,1,4,9,25.5,1,3,8,22,1,3,7,20,1,3,7,18.5,1,3,6.5,14.25,1,3,6.5,16,1,3,7,19,1,2,7,17.0|,5/5/2016,274,17.91130139,potential_churn
8259,1,1,1,8/5/2015,NA,NA,NA,26.86979167,30,4,NA,NA,0vs1,NA,14.48869088,|16.4570727719,13.39079229,12.95263158,11.30141287,10.70474517,9.693227092,8.810154525,9.0625,9.887671233,9.05230769231|,|1.0,4,11,35,1,3,9,28,1,4,9,25.5,1,3,8,22,1,3,7,20,1,3,7,18.5,1,3,6.5,14.25,1,3,6.5,16,1,3,7,19,1,2,7,17.0|,5/5/2016,274,17.91130139,potential_churn
93880,5,9,2;3;1;2;1,1/26/2016;2/21/2016;3/15/2016;3/27/2016;4/17/2016,26;23;12;21,25.72015325,0,20.5,30,4,23;12;21,26,3vs1,18.66666667,14.48869088,|16.4570727719,13.39079229,12.95263158,11.30141287,10.70474517,9.693227092,8.810154525,9.0625,9.887671233,9.05230769231|,|1.0,4,11,35,1,3,9,28,1,4,9,25.5,1,3,8,22,1,3,7,20,1,3,7,18.5,1,3,6.5,14.25,1,3,6.5,16,1,3,7,19,1,2,7,17.0|,5/5/2016,18,-0.035714286,normal
8138,1,1,1,8/5/2015,NA,NA,NA,26.86979167,30,4,NA,NA,0vs1,NA,14.48869088,|16.4570727719,13.39079229,12.95263158,11.30141287,10.70474517,9.693227092,8.810154525,9.0625,9.887671233,9.05230769231|,|1.0,4,11,35,1,3,9,28,1,4,9,25.5,1,3,8,22,1,3,7,20,1,3,7,18.5,1,3,6.5,14.25,1,3,6.5,16,1,3,7,19,1,2,7,17.0|,5/5/2016,274,17.91130139,potential_churn
8202,1,1,1,8/5/2015,NA,NA,NA,26.86979167,30,4,NA,NA,0vs1,NA,14.48869088,|16.4570727719,13.39079229,12.95263158,11.30141287,10.70474517,9.693227092,8.810154525,9.0625,9.887671233,9.05230769231|,|1.0,4,11,35,1,3,9,28,1,4,9,25.5,1,3,8,22,1,3,7,20,1,3,7,18.5,1,3,6.5,14.25,1,3,6.5,16,1,3,7,19,1,2,7,17.0|,5/5/2016,274,17.91130139,potential_churn
65422,14,24,2;2;1;2;2;1;2;1;5;1;1;1;1;2,12/8/2015;12/19/2015;1/7/2016;1/18/2016;2/2/2016;2/22/2016;2/25/2016;2/29/2016;3/9/2016;3/17/2016;4/5/2016;4/7/2016;4/21/2016;4/28/2016,11;19;11;15;20;3;4;9;8;19;2;14;7,16.85164581,0,10.92307692,30,4,11;11;15;3;4;9;8;2;14;7,19;20;19,10vs3,8.4,14.48869088,|16.4570727719,13.39079229,12.95263158,11.30141287,10.70474517,9.693227092,8.810154525,9.0625,9.887671233,9.05230769231|,|1.0,4,11,35,1,3,9,28,1,4,9,25.5,1,3,8,22,1,3,7,20,1,3,7,18.5,1,3,6.5,14.25,1,3,6.5,16,1,3,7,19,1,2,7,17.0|,5/5/2016,7,-0.166666667,normal
7883,1,2,2,8/4/2015,NA,NA,NA,26.86979167,30,4,NA,NA,0vs1,NA,14.48869088,|16.4570727719,13.39079229,12.95263158,11.30141287,10.70474517,9.693227092,8.810154525,9.0625,9.887671233,9.05230769231|,|1.0,4,11,35,1,3,9,28,1,4,9,25.5,1,3,8,22,1,3,7,20,1,3,7,18.5,1,3,6.5,14.25,1,3,6.5,16,1,3,7,19,1,2,7,17.0|,5/5/2016,275,17.98032073,potential_churn
7843,1,1,1,8/4/2015,NA,NA,NA,26.86979167,30,4,NA,NA,0vs1,NA,14.48869088,|16.4570727719,13.39079229,12.95263158,11.30141287,10.70474517,9.693227092,8.810154525,9.0625,9.887671233,9.05230769231|,|1.0,4,11,35,1,3,9,28,1,4,9,25.5,1,3,8,22,1,3,7,20,1,3,7,18.5,1,3,6.5,14.25,1,3,6.5,16,1,3,7,19,1,2,7,17.0|,5/5/2016,275,17.98032073,potential_churn
948,29,33,1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1,5/29/2015;6/2/2015;6/7/2015;6/11/2015;6/15/2015;6/20/2015;6/25/2015;7/3/2015;7/5/2015;7/13/2015;8/8/2015;8/31/2015;9/11/2015;9/15/2015;9/27/2015;10/30/2015;11/7/2015;11/22/2015;12/13/2015;12/20/2015;12/26/2015;2/17/2016;2/22/2016;2/24/2016;2/28/2016;3/7/2016;3/13/2016;3/25/2016;4/15/2016,4;5;4;4;5;5;8;2;8;26;23;11;4;12;33;8;15;21;7;6;53;5;2;4;8;6;12;21,22.64995195,0,11.5,30,4,4;5;4;4;5;5;8;2;8;11;4;12;8;15;21;7;6;5;2;4;8;6;12;21,26;23;33;53,24vs4,7.791666667,14.48869088,|16.4570727719,13.39079229,12.95263158,11.30141287,10.70474517,9.693227092,8.810154525,9.0625,9.887671233,9.05230769231|,|1.0,4,11,35,1,3,9,28,1,4,9,25.5,1,3,8,22,1,3,7,20,1,3,7,18.5,1,3,6.5,14.25,1,3,6.5,16,1,3,7,19,1,2,7,17.0|,5/5/2016,20,1.56684492,normal
7973,1,2,2,8/4/2015,NA,NA,NA,26.86979167,30,4,NA,NA,0vs1,NA,14.48869088,|16.4570727719,13.39079229,12.95263158,11.30141287,10.70474517,9.693227092,8.810154525,9.0625,9.887671233,9.05230769231|,|1.0,4,11,35,1,3,9,28,1,4,9,25.5,1,3,8,22,1,3,7,20,1,3,7,18.5,1,3,6.5,14.25,1,3,6.5,16,1,3,7,19,1,2,7,17.0|,5/5/2016,275,17.98032073,potential_churn
7901,1,5,5,8/4/2015,NA,NA,NA,26.86979167,30,4,NA,NA,0vs1,NA,14.48869088,|16.4570727719,13.39079229,12.95263158,11.30141287,10.70474517,9.693227092,8.810154525,9.0625,9.887671233,9.05230769231|,|1.0,4,11,35,1,3,9,28,1,4,9,25.5,1,3,8,22,1,3,7,20,1,3,7,18.5,1,3,6.5,14.25,1,3,6.5,16,1,3,7,19,1,2,7,17.0|,5/5/2016,275,17.98032073,potential_churn
6847,3,5,1;2;2,7/30/2015;8/2/2015;8/4/2015,3;2,69.99877224,0,26.86979167,30,4,3;2,NA,2vs0,NA,14.48869088,|16.4570727719,13.39079229,12.95263158,11.30141287,10.70474517,9.693227092,8.810154525,9.0625,9.887671233,9.05230769231|,|1.0,4,11,35,1,3,9,28,1,4,9,25.5,1,3,8,22,1,3,7,20,1,3,7,18.5,1,3,6.5,14.25,1,3,6.5,16,1,3,7,19,1,2,7,17.0|,5/5/2016,275,17.98032073,potential_churn
7679,1,1,1,8/3/2015,NA,NA,NA,26.86979167,30,4,NA,NA,0vs1,NA,14.48869088,|16.4570727719,13.39079229,12.95263158,11.30141287,10.70474517,9.693227092,8.810154525,9.0625,9.887671233,9.05230769231|,|1.0,4,11,35,1,3,9,28,1,4,9,25.5,1,3,8,22,1,3,7,20,1,3,7,18.5,1,3,6.5,14.25,1,3,6.5,16,1,3,7,19,1,2,7,17.0|,5/5/2016,276,18.04934008,potential_churn
